domain,url,doc_type,title,slot,pillars
www.thermofisher.com,https://www.thermofisher.com/us/en/home/life-science/cell-analysis/flow-cytometry/flow-cytometry-learning-center/flow-cytometry-resource-library/flow-cytometry-application-notes/live-dead-algal-analysis-attune-nxt-flow-cytometer.html,application-note,live dead algal analysis attune nxt flow cytometer,GDTI,P3
www.thermofisher.com,https://www.thermofisher.com/us/en/home/life-science/cell-analysis/flow-cytometry/flow-cytometry-learning-center/flow-cytometry-resource-library/flow-cytometry-application-notes/recommendations-accurate-carryover-measurements-attune-nxt-flow-cytometer.html,application-note,recommendations accurate carryover measurements attune nxt flow cytometer,GDTI,P3
www.thermofisher.com,https://www.thermofisher.com/us/en/home/life-science/cell-analysis/flow-cytometry/flow-cytometry-learning-center/flow-cytometry-resource-library/flow-cytometry-application-notes/detection-fluorescent-proteins-attune-nxt-flow-cytometer.html,application-note,detection fluorescent proteins attune nxt flow cytometer,GDTI,P3
www.thermofisher.com,https://www.thermofisher.com/us/en/home/life-science/cell-analysis/flow-cytometry/flow-cytometry-learning-center/flow-cytometry-resource-library/flow-cytometry-application-notes/flow-cytometry-analysis-dose-response-apoptosis-induction.html,application-note,flow cytometry analysis dose response apoptosis induction,GDTI,P3
www.thermofisher.com,https://www.thermofisher.com/us/en/home/life-science/cell-analysis/flow-cytometry/flow-cytometry-learning-center/flow-cytometry-resource-library/flow-cytometry-application-notes/detection-platelets-in-whole-blood-using-attune-nxt-flow-cytometer.html,application-note,detection platelets in whole blood using attune nxt flow cytometer,GDTI,P3
www.thermofisher.com,https://www.thermofisher.com/us/en/home/life-science/cell-analysis/flow-cytometry/flow-cytometry-learning-center/flow-cytometry-resource-library/flow-cytometry-application-notes/flow-cytometry-analysis-transcription-factor-expression-during-differentiation-hPSC-derived-cardiomyocytes.html,application-note,flow cytometry analysis transcription factor expression during differentiation hPSC derived cardiomyocytes,GDTI,P3
www.thermofisher.com,https://www.thermofisher.com/us/en/home/life-science/cell-analysis/flow-cytometry/flow-cytometry-learning-center/flow-cytometry-resource-library/flow-cytometry-application-notes/recommendations-accurate-concentration-measurements-attune-nxt-flow-cytometer.html,application-note,recommendations accurate concentration measurements attune nxt flow cytometer,GDTI,P3
www.thermofisher.com,https://www.thermofisher.com/us/en/home/life-science/cell-analysis/flow-cytometry/flow-cytometry-learning-center/flow-cytometry-resource-library/flow-cytometry-application-notes/validated-ten-color-tcell-panel-attune-nxt-flow-cytometer.html,application-note,validated ten color tcell panel attune nxt flow cytometer,GDTI,P3
www.thermofisher.com,https://www.thermofisher.com/us/en/home/life-science/cell-analysis/flow-cytometry/flow-cytometry-learning-center/flow-cytometry-resource-library/flow-cytometry-application-notes/high-throughput-automation-attune-nxt-autosampler.html,application-note,high throughput automation attune nxt autosampler,GDTI,P3
www.thermofisher.com,https://www.thermofisher.com/us/en/home/life-science/cell-analysis/flow-cytometry/flow-cytometry-learning-center/flow-cytometry-resource-library/flow-cytometry-application-notes/guide-analyze-attune-nxt-fcs-data-files.html,application-note,guide analyze attune nxt fcs data files,GDTI,P3
www.thermofisher.com,https://www.thermofisher.com/us/en/home/life-science/cell-analysis/cellular-imaging/ihc/immunohistochemistry-protocols.html,application-note,immunohistochemistry protocols,GDTI,P3
www.thermofisher.com,https://www.thermofisher.com/us/en/home/life-science/cell-analysis/cellular-imaging/cell-imaging-systems/floid-cell-imaging-station/floid-software-firmware-updates.html,driver,floid software firmware updates,GDTI,P2
www.thermofisher.com,https://www.thermofisher.com/us/en/home/life-science/cell-analysis/qdots-microspheres-nanospheres/idc-surfactant-free-latex-beads/latex-bead-protein-coupling-protocols.html,application-note,latex bead protein coupling protocols,GDTI,P3
www.thermofisher.com,https://www.thermofisher.com/us/en/home/life-science/cell-analysis/qdots-microspheres-nanospheres/idc-surfactant-free-latex-beads/latex-bead-protein-coupling-protocols/passive-adsorption-protocol.html,application-note,passive adsorption protocol,GDTI,P3
www.thermofisher.com,https://www.thermofisher.com/us/en/home/life-science/cell-analysis/qdots-microspheres-nanospheres/idc-surfactant-free-latex-beads/latex-bead-protein-coupling-protocols/covalent-protein-coupling-protocol.html,application-note,covalent protein coupling protocol,GDTI,P3
www.thermofisher.com,https://www.thermofisher.com/us/en/home/life-science/cell-analysis/exosomes/manual-automated-sars-cov-2-enrichment-products.html,manual,manual automated sars cov enrichment products,GDTI,P1
www.thermofisher.com,https://www.thermofisher.com/us/en/home/life-science/cell-analysis/cell-analysis-learning-center/molecular-probes-school-of-fluorescence/imaging-basics/protocols-troubleshooting.html,application-note,protocols troubleshooting,GDTI,P3
www.thermofisher.com,https://www.thermofisher.com/us/en/home/life-science/cell-analysis/cell-analysis-learning-center/molecular-probes-school-of-fluorescence/imaging-basics/protocols-troubleshooting/protocols.html,application-note,protocols,GDTI,P3
www.thermofisher.com,https://www.thermofisher.com/us/en/home/life-science/cell-analysis/cell-analysis-learning-center/molecular-probes-school-of-fluorescence/imaging-basics/protocols-troubleshooting/protocols/fix-perm-block.html,application-note,fix perm block,GDTI,P3
www.thermofisher.com,https://www.thermofisher.com/us/en/home/life-science/cell-analysis/cell-analysis-learning-center/molecular-probes-school-of-fluorescence/imaging-basics/protocols-troubleshooting/protocols/immunolabeling-using-secondary-antibodies.html,application-note,immunolabeling using secondary antibodies,GDTI,P3
www.thermofisher.com,https://www.thermofisher.com/us/en/home/life-science/cell-analysis/cell-analysis-learning-center/molecular-probes-school-of-fluorescence/imaging-basics/protocols-troubleshooting/protocols/nuclear-staining.html,application-note,nuclear staining,GDTI,P3
www.thermofisher.com,https://www.thermofisher.com/us/en/home/life-science/cell-analysis/cell-analysis-learning-center/molecular-probes-school-of-fluorescence/imaging-basics/protocols-troubleshooting/protocols/f-actin-staining.html,application-note,f actin staining,GDTI,P3
www.thermofisher.com,https://www.thermofisher.com/us/en/home/life-science/cell-analysis/cell-analysis-learning-center/molecular-probes-school-of-fluorescence/imaging-basics/protocols-troubleshooting/protocols/functional-mitochondrial-staining.html,application-note,functional mitochondrial staining,GDTI,P3
www.thermofisher.com,https://www.thermofisher.com/us/en/home/life-science/cell-analysis/cell-analysis-learning-center/molecular-probes-school-of-fluorescence/imaging-basics/protocols-troubleshooting/protocols/mounting-coverslips.html,application-note,mounting coverslips,GDTI,P3
www.thermofisher.com,https://www.thermofisher.com/us/en/home/life-science/cell-analysis/cell-analysis-learning-center/molecular-probes-school-of-fluorescence/imaging-basics/protocols-troubleshooting/troubleshooting.html,application-note,troubleshooting,GDTI,P3
www.thermofisher.com,https://www.thermofisher.com/us/en/home/life-science/cell-analysis/cell-analysis-learning-center/molecular-probes-school-of-fluorescence/imaging-basics/protocols-troubleshooting/troubleshooting/background-fluorescence.html,application-note,background fluorescence,GDTI,P3
www.thermofisher.com,https://www.thermofisher.com/us/en/home/life-science/cell-analysis/cell-analysis-learning-center/molecular-probes-school-of-fluorescence/imaging-basics/protocols-troubleshooting/troubleshooting/photobleaching.html,application-note,photobleaching,GDTI,P3
www.thermofisher.com,https://www.thermofisher.com/us/en/home/life-science/cell-analysis/cell-analysis-learning-center/molecular-probes-school-of-fluorescence/imaging-basics/protocols-troubleshooting/troubleshooting/bleed-through.html,application-note,bleed through,GDTI,P3
www.thermofisher.com,https://www.thermofisher.com/us/en/home/life-science/cell-analysis/cell-analysis-learning-center/molecular-probes-school-of-fluorescence/imaging-basics/protocols-troubleshooting/troubleshooting/photoxicity.html,application-note,photoxicity,GDTI,P3
www.thermofisher.com,https://www.thermofisher.com/us/en/home/life-science/cell-analysis/cell-analysis-learning-center/molecular-probes-school-of-fluorescence/imaging-basics/protocols-troubleshooting/troubleshooting/uneven-illumination.html,application-note,uneven illumination,GDTI,P3
www.thermofisher.com,https://www.thermofisher.com/us/en/home/life-science/cell-analysis/cell-analysis-learning-center/cell-analysis-resource-library/cell-analysis-application-notes.html,application-note,cell analysis application notes,GDTI,P3
www.thermofisher.com,https://www.thermofisher.com/us/en/home/life-science/cell-analysis/cell-analysis-learning-center/cell-analysis-resource-library/cell-analysis-application-notes/quantitation-proliferating-cells-evos-fl-auto-imaging-system.html,application-note,quantitation proliferating cells evos fl auto imaging system,GDTI,P3
www.thermofisher.com,https://www.thermofisher.com/us/en/home/life-science/cell-analysis/cell-analysis-learning-center/cell-analysis-resource-library/cell-analysis-application-notes/collecting-z-stack-image-sequences-evos-fl-auto-imaging-system.html,application-note,collecting z stack image sequences evos fl auto imaging system,GDTI,P3
www.thermofisher.com,https://www.thermofisher.com/us/en/home/life-science/cell-analysis/cell-analysis-learning-center/cell-analysis-resource-library/cell-analysis-application-notes/using-time-lapse-imaging-evos-fl-auto-imaging-system.html,application-note,using time lapse imaging evos fl auto imaging system,GDTI,P3
www.thermofisher.com,https://www.thermofisher.com/us/en/home/life-science/cell-analysis/cell-analysis-learning-center/cell-analysis-resource-library/cell-analysis-application-notes/image-tiling-stitching-evos-fl-auto-imaging-system.html,application-note,image tiling stitching evos fl auto imaging system,GDTI,P3
www.thermofisher.com,https://www.thermofisher.com/us/en/home/life-science/cell-analysis/cell-analysis-learning-center/cell-analysis-resource-library/cell-analysis-application-notes/cell-division-migration-during-wound-healing-visualized-evos-fl-auto-imaging-system.html,application-note,cell division migration during wound healing visualized evos fl auto imaging system,GDTI,P3
www.thermofisher.com,https://www.thermofisher.com/us/en/home/life-science/cell-analysis/cell-analysis-learning-center/cell-analysis-resource-library/cell-analysis-application-notes/phagocytosis-visualized-evos-fl-auto-imaging-system-onstage-incubator.html,application-note,phagocytosis visualized evos fl auto imaging system onstage incubator,GDTI,P3
www.thermofisher.com,https://www.thermofisher.com/us/en/home/life-science/cell-analysis/cell-analysis-learning-center/cell-analysis-resource-library/cell-analysis-application-notes/setting-up-hypoxic-conditions-evos-fl-auto-imaging-system-onstage-incubator.html,application-note,setting up hypoxic conditions evos fl auto imaging system onstage incubator,GDTI,P3
www.thermofisher.com,https://www.thermofisher.com/us/en/home/life-science/cell-analysis/cell-analysis-learning-center/cell-analysis-resource-library/cell-analysis-application-notes/correlating-internalization-potency-accelerate-antibody-discovery-development.html,application-note,correlating internalization potency accelerate antibody discovery development,GDTI,P3
www.thermofisher.com,https://www.thermofisher.com/us/en/home/life-science/cell-analysis/cell-analysis-learning-center/cell-analysis-resource-library/cell-analysis-application-notes/fluorescent-viability-assays-countess-ii-fl-automated-cell-counter.html,application-note,fluorescent viability assays countess ii fl automated cell counter,GDTI,P3
www.thermofisher.com,https://www.thermofisher.com/us/en/home/life-science/cell-analysis/cell-analysis-learning-center/cell-analysis-resource-library/cell-analysis-application-notes/fluorescent-apoptosis-evaluation-countess-ii-fl-automated-cell-counter.html,application-note,fluorescent apoptosis evaluation countess ii fl automated cell counter,GDTI,P3
www.thermofisher.com,https://www.thermofisher.com/us/en/home/life-science/cell-analysis/cell-analysis-learning-center/cell-analysis-resource-library/cell-analysis-application-notes/accuracy-precision-countess-ii-fl-automated-cell-counter.html,application-note,accuracy precision countess ii fl automated cell counter,GDTI,P3
